audiencia_id,fecha_audiencia,fecha_limite_oferta,vigencia_inicio,vigencia_fin,tipo_mercado,agente_codigo,agente_iniciales,agente_nombre,cantidad_ofertada,precio_oferta,pct_adjudicado,adjudicada,tipo_curva,ipp_fecha,producto_id,oferta_num
CP-CQTC2022-004,2023-02-08,2023-01-26,2033-01-01,2033-12-31,Regulado,EPSG,EPS,Celsia,51.375,254.27,0.0,False,CURVA,2022-01-12,11,1.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2033-01-01,2033-12-31,Regulado,EPSG,EPS,Celsia,51.375,256.27,0.0,False,CURVA,2022-01-12,11,2.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2034-01-01,2034-12-31,Regulado,EPSG,EPS,Celsia,51.172,254.27,0.0,False,CURVA,2022-01-12,12,1.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2034-01-01,2034-12-31,Regulado,EPSG,EPS,Celsia,51.172,256.27,0.0,False,CURVA,2022-01-12,12,2.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2035-01-01,2035-12-31,Regulado,EPSG,EPS,Celsia,50.957,254.27,0.0,False,CURVA,2022-01-12,13,1.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2035-01-01,2035-12-31,Regulado,EPSG,EPS,Celsia,50.957,256.27,0.0,False,CURVA,2022-01-12,13,2.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2036-01-01,2036-12-31,Regulado,EPSG,EPS,Celsia,50.959,254.27,0.0,False,CURVA,2022-01-12,14,1.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2036-01-01,2036-12-31,Regulado,EPSG,EPS,Celsia,50.959,256.27,0.0,False,CURVA,2022-01-12,14,2.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2037-01-01,2037-12-31,Regulado,EPSG,EPS,Celsia,50.72,254.27,0.0,False,CURVA,2022-01-12,15,1.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2037-01-01,2037-12-31,Regulado,EPSG,EPS,Celsia,50.72,256.27,0.0,False,CURVA,2022-01-12,15,2.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2038-01-01,2038-12-31,Regulado,EPSG,EPS,Celsia,51.062,254.27,0.0,False,CURVA,2022-01-12,16,1.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2038-01-01,2038-12-31,Regulado,EPSG,EPS,Celsia,51.062,256.27,0.0,False,CURVA,2022-01-12,16,2.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2039-01-01,2039-12-31,Regulado,EPSG,EPS,Celsia,51.084,254.27,0.0,False,CURVA,2022-01-12,17,1.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2039-01-01,2039-12-31,Regulado,EPSG,EPS,Celsia,51.084,256.27,0.0,False,CURVA,2022-01-12,17,2.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2040-01-01,2040-12-31,Regulado,EPSG,EPS,Celsia,51.398,254.27,0.0,False,CURVA,2022-01-12,18,1.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2040-01-01,2040-12-31,Regulado,EPSG,EPS,Celsia,51.398,256.27,0.0,False,CURVA,2022-01-12,18,2.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2041-01-01,2041-12-31,Regulado,EPSG,EPS,Celsia,51.353,254.27,0.0,False,CURVA,2022-01-12,19,1.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2041-01-01,2041-12-31,Regulado,EPSG,EPS,Celsia,51.353,256.27,0.0,False,CURVA,2022-01-12,19,2.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2026-01-01,2041-12-31,Regulado,EPSG,EPS,Celsia,1252.1090000000002,269.16375,0.0,False,PLANO,2022-01-12,20,1.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2024-01-01,2024-12-31,Regulado,SPRG,SPR,Esprod,20.786,309.0,0.0,False,CURVA,2022-01-12,2,1.0
CP-CQTC2022-004,2023-02-08,2023-01-26,2025-01-01,2025-12-31,Regulado,SPRG,SPR,Esprod,20.982,300.0,0.0,False,CURVA,2022-01-12,3,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2027-01-01,2027-12-31,Regulado,EPMG,EPM,Epm,29.98197719921182,275.91,0.0,False,CURVA,2023-01-04,5,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2028-01-01,2028-12-31,Regulado,EPMG,EPM,Epm,30.41554804045069,270.96,100.0,True,CURVA,2023-01-04,6,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2029-01-01,2029-12-31,Regulado,EPMG,EPM,Epm,27.657132264582746,270.51,0.0,False,CURVA,2023-01-04,7,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2030-01-01,2030-12-31,Regulado,EPMG,EPM,Epm,29.198910886910006,269.92,0.0,False,CURVA,2023-01-04,8,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2031-01-01,2031-12-31,Regulado,EPMG,EPM,Epm,31.46012426325978,264.48,100.0,True,CURVA,2023-01-04,9,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2032-01-01,2032-12-31,Regulado,EPMG,EPM,Epm,31.04803566461475,264.33,100.0,True,CURVA,2023-01-04,10,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2033-01-01,2033-12-31,Regulado,GASC,GAS,Generarco,30.825944357055384,298.0,0.0,False,CURVA,2023-01-04,11,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2034-01-01,2034-12-31,Regulado,GASC,GAS,Generarco,30.702023126820936,298.0,0.0,False,CURVA,2023-01-04,12,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2035-01-01,2035-12-31,Regulado,GASC,GAS,Generarco,30.574549796054068,295.0,0.0,False,CURVA,2023-01-04,13,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2036-01-01,2036-12-31,Regulado,GASC,GAS,Generarco,30.57591395030308,295.0,0.0,False,CURVA,2023-01-04,14,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2037-01-01,2037-12-31,Regulado,GASC,GAS,Generarco,30.432229376049836,295.0,0.0,False,CURVA,2023-01-04,15,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2038-01-01,2038-12-31,Regulado,GASC,GAS,Generarco,30.637084067380837,295.0,0.0,False,CURVA,2023-01-04,16,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2039-01-01,2039-12-31,Regulado,GASC,GAS,Generarco,30.650262386068807,295.0,0.0,False,CURVA,2023-01-04,17,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2040-01-01,2040-12-31,Regulado,GASC,GAS,Generarco,30.83916874561422,295.0,0.0,False,CURVA,2023-01-04,18,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2041-01-01,2041-12-31,Regulado,GASC,GAS,Generarco,30.811771479119653,295.0,0.0,False,CURVA,2023-01-04,19,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2026-01-01,2026-12-31,Regulado,ISGG,ISG,Isagen,28.06912362533837,299.21,0.0,False,CURVA,2023-01-04,4,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2027-01-01,2027-12-31,Regulado,ISGG,ISG,Isagen,29.98197719921182,272.12,100.0,True,CURVA,2023-01-04,5,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2029-01-01,2029-12-31,Regulado,ISGG,ISG,Isagen,27.657132264582746,260.86,100.0,True,CURVA,2023-01-04,7,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2030-01-01,2030-12-31,Regulado,ISGG,ISG,Isagen,29.198910886910006,258.88,100.0,True,CURVA,2023-01-04,8,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2031-01-01,2031-12-31,Regulado,ISGG,ISG,Isagen,52.4335404387663,253.68999999999997,100.0,True,CURVA,2023-01-04,9,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2032-01-01,2032-12-31,Regulado,ISGG,ISG,Isagen,49.99460419336081,251.06000000000003,100.0,True,CURVA,2023-01-04,10,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2024-01-01,2024-12-31,Regulado,NTCG,NTC,Nitroenergy,20.77985116479703,399.96,0.0,False,CURVA,2023-01-04,2,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2025-01-01,2025-12-31,Regulado,NTCG,NTC,Nitroenergy,20.99325798864543,399.96,0.0,False,CURVA,2023-01-04,3,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2026-01-01,2026-12-31,Regulado,NTCG,NTC,Nitroenergy,28.06912362533837,290.78,100.0,True,CURVA,2023-01-04,4,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2027-01-01,2027-12-31,Regulado,NTCG,NTC,Nitroenergy,29.98197719921182,287.2,0.0,False,CURVA,2023-01-04,5,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2028-01-01,2028-12-31,Regulado,NTCG,NTC,Nitroenergy,30.41554804045069,284.87,0.0,False,CURVA,2023-01-04,6,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2029-01-01,2029-12-31,Regulado,NTCG,NTC,Nitroenergy,27.657132264582746,280.28,0.0,False,CURVA,2023-01-04,7,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2030-01-01,2030-12-31,Regulado,NTCG,NTC,Nitroenergy,29.198910886910006,279.37,0.0,False,CURVA,2023-01-04,8,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2031-01-01,2031-12-31,Regulado,NTCG,NTC,Nitroenergy,52.4335404387663,278.44,0.0,False,CURVA,2023-01-04,9,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2032-01-01,2032-12-31,Regulado,NTCG,NTC,Nitroenergy,51.74672610769126,275.33,0.0,False,CURVA,2023-01-04,10,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2033-01-01,2033-12-31,Regulado,NTCG,NTC,Nitroenergy,51.37657392842564,272.85,100.0,True,CURVA,2023-01-04,11,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2034-01-01,2034-12-31,Regulado,NTCG,NTC,Nitroenergy,51.17003854470156,270.55,100.0,True,CURVA,2023-01-04,12,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2035-01-01,2035-12-31,Regulado,NTCG,NTC,Nitroenergy,50.95758299342345,268.45,100.0,True,CURVA,2023-01-04,13,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2036-01-01,2036-12-31,Regulado,NTCG,NTC,Nitroenergy,50.959856583838466,264.14,100.0,True,CURVA,2023-01-04,14,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2037-01-01,2037-12-31,Regulado,NTCG,NTC,Nitroenergy,50.72038229341639,262.55,100.0,True,CURVA,2023-01-04,15,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2038-01-01,2038-12-31,Regulado,NTCG,NTC,Nitroenergy,51.06180677896806,260.55,100.0,True,CURVA,2023-01-04,16,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2039-01-01,2039-12-31,Regulado,NTCG,NTC,Nitroenergy,51.08377064344801,258.65,0.0,False,CURVA,2023-01-04,17,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2040-01-01,2040-12-31,Regulado,NTCG,NTC,Nitroenergy,51.39861457602371,253.65,100.0,True,CURVA,2023-01-04,18,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2041-01-01,2041-12-31,Regulado,NTCG,NTC,Nitroenergy,51.35295246519942,249.65,100.0,True,CURVA,2023-01-04,19,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2026-01-01,2041-12-31,Regulado,NTCG,NTC,Nitroenergy,156.024598359325,271.8,100.0,True,CURVA,2023-01-04,20,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2026-01-01,2041-12-31,Regulado,NTCG,NTC,Nitroenergy,156.024598359325,328.8,0.0,False,CURVA,2023-01-04,20,2.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2027-01-01,2027-12-31,Regulado,SPRG,SPR,Esprod,29.98197719921182,286.25,0.0,False,CURVA,2023-01-04,5,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2028-01-01,2028-12-31,Regulado,SPRG,SPR,Esprod,30.41554804045069,286.5,0.0,False,CURVA,2023-01-04,6,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2029-01-01,2029-12-31,Regulado,SPRG,SPR,Esprod,27.657132264582746,285.89,0.0,False,CURVA,2023-01-04,7,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2030-01-01,2030-12-31,Regulado,SPRG,SPR,Esprod,29.198910886910006,283.3,0.0,False,CURVA,2023-01-04,8,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2031-01-01,2031-12-31,Regulado,SPRG,SPR,Esprod,35.65480749836109,272.65,59.0,True,CURVA,2023-01-04,9,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2032-01-01,2032-12-31,Regulado,SPRG,SPR,Esprod,36.22270827538388,272.6,57.0,True,CURVA,2023-01-04,10,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2033-01-01,2033-12-31,Regulado,SPRG,SPR,Esprod,35.96360174989795,271.05,100.0,True,CURVA,2023-01-04,11,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2034-01-01,2034-12-31,Regulado,SPRG,SPR,Esprod,35.819026981291096,268.55,100.0,True,CURVA,2023-01-04,12,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2035-01-01,2035-12-31,Regulado,SPRG,SPR,Esprod,35.670308095396415,263.23,100.0,True,CURVA,2023-01-04,13,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2036-01-01,2036-12-31,Regulado,SPRG,SPR,Esprod,35.67189960868692,259.89,100.0,True,CURVA,2023-01-04,14,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2037-01-01,2037-12-31,Regulado,SPRG,SPR,Esprod,35.504267605391476,253.15,100.0,True,CURVA,2023-01-04,15,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2038-01-01,2038-12-31,Regulado,SPRG,SPR,Esprod,35.74326474527764,245.80000000000004,100.0,True,CURVA,2023-01-04,16,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2039-01-01,2039-12-31,Regulado,SPRG,SPR,Esprod,35.758639450413604,245.6,100.0,True,CURVA,2023-01-04,17,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2040-01-01,2040-12-31,Regulado,SPRG,SPR,Esprod,35.979030203216595,245.4,100.0,True,CURVA,2023-01-04,18,1.0
CP-CQTC2023-001,2023-06-09,2023-05-29,2041-01-01,2041-12-31,Regulado,SPRG,SPR,Esprod,35.947066725639594,245.19999999999996,100.0,True,CURVA,2023-01-04,19,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2027-01-01,2027-12-31,Regulado,EPMG,EPM,Epm,47.615450212045666,285.5,100.0,True,PLANA,2023-01-08,7,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2028-01-01,2028-12-31,Regulado,EPMG,EPM,Epm,13.695028467344821,279.82,100.0,True,PLANA,2023-01-08,9,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2029-01-01,2029-12-31,Regulado,EPMG,EPM,Epm,21.915883648952168,275.6,100.0,True,PLANA,2023-01-08,11,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2030-01-01,2030-12-31,Regulado,EPMG,EPM,Epm,34.53455432897601,275.2,100.0,True,PLANA,2023-01-08,13,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2029-01-01,2029-12-31,Regulado,EPSG,EPS,Celsia,9.270669637679317,307.12,100.0,True,CURVA,2023-01-08,10,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2029-01-01,2029-12-31,Regulado,EPSG,EPS,Celsia,3.725700220321868,302.52,0.0,False,PLANA,2023-01-08,11,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2030-01-01,2030-12-31,Regulado,EPSG,EPS,Celsia,7.4572160657966,306.02,100.0,True,CURVA,2023-01-08,12,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2030-01-01,2030-12-31,Regulado,EPSG,EPS,Celsia,5.525528692636161,301.44,0.0,False,PLANA,2023-01-08,13,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2024-01-01,2024-12-31,Regulado,EYCC,EYC,Eycc,55.45,540.0,100.0,True,PLANA,2023-01-08,2,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2025-01-01,2025-12-31,Regulado,EYCC,EYC,Eycc,55.258,457.8,58.583333333333336,True,PLANA,2023-01-08,3,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2026-01-01,2026-12-31,Regulado,EYCC,EYC,Eycc,34.0,350.0,40.0,True,PLANA,2023-01-08,5,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2027-01-01,2027-12-31,Regulado,EYCC,EYC,Eycc,44.282368697202465,325.0,0.0,False,PLANA,2023-01-08,7,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2029-01-01,2029-12-31,Regulado,EYCC,EYC,Eycc,17.971024592140775,325.0,0.0,False,PLANA,2023-01-08,11,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2030-01-01,2030-12-31,Regulado,EYCC,EYC,Eycc,16.921931621198244,325.0,0.0,False,PLANA,2023-01-08,13,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2025-01-01,2025-12-31,Regulado,GASC,GAS,Generarco,43.66,350.0,75.0,True,PLANA,2023-01-08,3,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2028-01-01,2028-12-31,Regulado,GASC,GAS,Generarco,13.695028467344821,295.0,0.0,False,PLANA,2023-01-08,9,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2029-01-01,2029-12-31,Regulado,GASC,GAS,Generarco,21.915883648952168,276.5,0.0,False,PLANA,2023-01-08,11,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2030-01-01,2030-12-31,Regulado,GASC,GAS,Generarco,34.53455432897601,276.5,0.0,False,PLANA,2023-01-08,13,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2025-01-01,2025-12-31,Regulado,ISGG,ISG,Isagen,20.41199533287309,319.33,100.0,True,PLANA,2023-01-08,3,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2025-01-01,2025-12-31,Regulado,NTCG,NTC,Nitroenergy,40.46,457.9800000000001,0.0,False,PLANA,2023-01-08,3,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2025-01-01,2025-12-31,Regulado,NTCG,NTC,Nitroenergy,40.46,526.68,0.0,False,PLANA,2023-01-08,3,2.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2026-01-01,2026-12-31,Regulado,NTCG,NTC,Nitroenergy,37.41,349.95,100.0,True,CURVA,2023-01-08,4,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2026-01-01,2026-12-31,Regulado,NTCG,NTC,Nitroenergy,16.0,402.44,100.0,True,CURVA,2023-01-08,4,2.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2026-01-01,2026-12-31,Regulado,NTCG,NTC,Nitroenergy,32.2,349.95,100.0,True,PLANA,2023-01-08,5,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2026-01-01,2026-12-31,Regulado,NTCG,NTC,Nitroenergy,13.100000000000001,402.44,0.0,False,PLANA,2023-01-08,5,2.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2027-01-01,2027-12-31,Regulado,NTCG,NTC,Nitroenergy,41.63547,322.4,100.0,True,CURVA,2023-01-08,6,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2027-01-01,2027-12-31,Regulado,NTCG,NTC,Nitroenergy,17.84376,370.76,100.0,True,CURVA,2023-01-08,6,2.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2027-01-01,2027-12-31,Regulado,NTCG,NTC,Nitroenergy,33.33081514843197,322.4,0.0,False,PLANA,2023-01-08,7,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2027-01-01,2027-12-31,Regulado,NTCG,NTC,Nitroenergy,14.284635063613697,370.76,0.0,False,PLANA,2023-01-08,7,2.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2028-01-01,2028-12-31,Regulado,NTCG,NTC,Nitroenergy,38.4352212831476,316.98,100.0,True,CURVA,2023-01-08,8,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2028-01-01,2028-12-31,Regulado,NTCG,NTC,Nitroenergy,16.472237692777544,364.53,100.0,True,CURVA,2023-01-08,8,2.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2028-01-01,2028-12-31,Regulado,NTCG,NTC,Nitroenergy,4.108508540203447,364.53,0.0,False,PLANA,2023-01-08,9,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2029-01-01,2029-12-31,Regulado,NTCG,NTC,Nitroenergy,38.17334556691483,316.98,100.0,True,CURVA,2023-01-08,10,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2029-01-01,2029-12-31,Regulado,NTCG,NTC,Nitroenergy,16.3600052429635,364.53,43.0,True,CURVA,2023-01-08,10,2.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2029-01-01,2029-12-31,Regulado,NTCG,NTC,Nitroenergy,15.341118554266515,316.98,0.0,False,PLANA,2023-01-08,11,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2029-01-01,2029-12-31,Regulado,NTCG,NTC,Nitroenergy,6.57476509468565,364.53,0.0,False,PLANA,2023-01-08,11,2.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2030-01-01,2030-12-31,Regulado,NTCG,NTC,Nitroenergy,32.62532028786012,316.98,100.0,True,CURVA,2023-01-08,12,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2030-01-01,2030-12-31,Regulado,NTCG,NTC,Nitroenergy,13.982280123368623,364.53,47.0,True,CURVA,2023-01-08,12,2.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2030-01-01,2030-12-31,Regulado,NTCG,NTC,Nitroenergy,24.174188030283208,316.98,0.0,False,PLANA,2023-01-08,13,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2030-01-01,2030-12-31,Regulado,NTCG,NTC,Nitroenergy,10.360366298692803,364.53,0.0,False,PLANA,2023-01-08,13,2.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2024-01-01,2024-12-31,Regulado,VCHC,VCH,Vchc,2.0,550.0,100.0,True,PLANA,2023-01-08,2,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2025-01-01,2025-12-31,Regulado,VCHC,VCH,Vchc,1.25,495.0,0.0,False,PLANA,2023-01-08,3,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2025-01-01,2025-12-31,Regulado,VCHC,VCH,Vchc,1.25,500.0,0.0,False,PLANA,2023-01-08,3,2.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2026-01-01,2026-12-31,Regulado,VCHC,VCH,Vchc,4.626,390.0,0.0,False,PLANA,2023-01-08,5,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2027-01-01,2027-12-31,Regulado,VCHC,VCH,Vchc,4.761545021204567,350.0,0.0,False,PLANA,2023-01-08,7,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2028-01-01,2028-12-31,Regulado,VCHC,VCH,Vchc,1.369502846734482,335.0,0.0,False,PLANA,2023-01-08,9,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2029-01-01,2029-12-31,Regulado,VCHC,VCH,Vchc,2.1915883648952166,330.0,0.0,False,PLANA,2023-01-08,11,1.0
CP-CQTC2023-002,2023-10-04,2023-09-21,2030-01-01,2030-12-31,Regulado,VCHC,VCH,Vchc,3.4534554328976013,330.0,0.0,False,PLANA,2023-01-08,13,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2026-01-01,2026-12-31,Regulado,EMUG,EMU,Urrá,4.799,320.0,100.0,True,CURVA,2023-01-11,3,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2027-01-01,2027-12-31,Regulado,EMUG,EMU,Urrá,4.62549841061426,320.0,100.0,True,CURVA,2023-01-11,4,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2027-01-01,2027-12-31,Regulado,ENDG,END,Enel,15.418328035380867,324.26,20.0,True,CURVA,2023-01-11,4,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2028-01-01,2028-12-31,Regulado,ENDG,END,Enel,29.892816367461908,307.5,50.0,True,CURVA,2023-01-11,5,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2029-01-01,2029-12-31,Regulado,ENDG,END,Enel,29.727729881546047,304.27,50.0,True,CURVA,2023-01-11,6,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2030-01-01,2030-12-31,Regulado,ENDG,END,Enel,30.12135606000001,305.66,0.0,False,CURVA,2023-01-11,7,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2031-01-01,2031-12-31,Regulado,ENDG,END,Enel,44.227587076043875,304.47,0.0,False,CURVA,2023-01-11,8,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2032-01-01,2032-12-31,Regulado,ENDG,END,Enel,45.34519242988499,304.3,0.0,False,CURVA,2023-01-11,9,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2033-01-01,2033-12-31,Regulado,ENDG,END,Enel,54.477106122971776,303.71,0.0,False,CURVA,2023-01-11,10,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2034-01-01,2034-12-31,Regulado,ENDG,END,Enel,55.70090550965004,303.2,0.0,False,CURVA,2023-01-11,11,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2035-01-01,2035-12-31,Regulado,ENDG,END,Enel,56.947709133429456,302.59,0.0,False,CURVA,2023-01-11,12,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2036-01-01,2036-12-31,Regulado,ENDG,END,Enel,58.116,302.23,0.0,False,CURVA,2023-01-11,13,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2037-01-01,2037-12-31,Regulado,ENDG,END,Enel,54.830772046060375,300.97,0.0,False,CURVA,2023-01-11,14,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2038-01-01,2038-12-31,Regulado,ENDG,END,Enel,66.3901602939087,300.48,0.0,False,CURVA,2023-01-11,15,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2039-01-01,2039-12-31,Regulado,ENDG,END,Enel,67.596,300.15,0.0,False,CURVA,2023-01-11,16,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2040-01-01,2040-12-31,Regulado,ENDG,END,Enel,57.662,299.63,0.0,False,CURVA,2023-01-11,17,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2026-01-01,2026-12-31,Regulado,EPMG,EPM,Epm,5.332186978820294,315.6,100.0,True,CURVA,2023-01-11,3,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2027-01-01,2027-12-31,Regulado,EPMG,EPM,Epm,7.7091640176904335,311.8,100.0,True,CURVA,2023-01-11,4,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2028-01-01,2028-12-31,Regulado,EPMG,EPM,Epm,14.946408183730954,301.23,100.0,True,CURVA,2023-01-11,5,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2029-01-01,2029-12-31,Regulado,EPMG,EPM,Epm,14.863864940773025,301.23,100.0,True,CURVA,2023-01-11,6,1.0
CP-CQTC2023-003,2024-01-17,2024-01-03,2030-01-01,2030-12-31,Regulado,EPMG,EPM,Epm,15.060678030000005,301.23,0.0,False,CURVA,2023-01-11,7,1.0
